stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,stim9,stim10
1,The,hidden,offspring,aren't,confident.,+
2,The,slimmed,offspring,aren't,confident.,-
3,The,hidden,bicycles,weren't,exposed.,+
4,The,winged,bicycles,weren't,exposed.,-
5,The,hidden,glass,was,big.,+
6,The,pleaded,glass,was,big.,-
7,The,worn,skirts,aren't,important.,+
8,The,rammed,skirts,aren't,important.,-
9,The,worn,hats,aren't,big.,+
10,The,roofed,hats,aren't,big.,-
11,The,broken,mirrors,were,blue.,+
12,The,handed,mirrors,were,blue.,-
13,The,known,children,were,nice.,+
14,The,formed,children,were,nice.,-
15,The,forgotten,newspaper,article,was,bad.,+
16,The,graduated,newspaper,article,was,bad.,-
17,The,known,adult,was,exposed.,+
18,The,voted,adult,was,exposed.,-
19,The,hidden,patients,weren't,busy.,+
20,The,deserted,patients,weren't,busy.,-
21,The,worn,scarf,was,popular.,+
22,The,hailed,scarf,was,popular.,-
23,The,taken,rabbit,wasn't,popular.,+
24,The,cashed,rabbit,wasn't,popular.,-
25,The,known,girl,is,important.,+
26,The,aged,girl,is,important.,-
27,The,broken,dishes,weren't,red.,+
28,The,candied,dishes,weren't,red.,-
29,The,worn,sweaters,weren't,smooth.,+
30,The,changed,sweaters,weren't,smooth.,-
31,The,forgotten,children,weren't,hidden.,+
32,The,aged,children,weren't,hidden.,-
33,The,hidden,plates,aren't,white.,+
34,The,kicked,plates,aren't,white.,-
35,The,worn,skirt,was,important.,+
36,The,reflected,skirt,was,important.,-
37,The,taken,cilantro,wasn't,yellow.,+
38,The,roomed,cilantro,wasn't,yellow.,-
39,The,worn,shawls,aren't,concealed.,+
40,The,targeted,shawls,aren't,concealed.,-
41,The,hidden,fish,wasn't,important.,+
42,The,entered,fish,wasn't,important.,-
43,The,known,people,aren't,hidden.,+
44,The,answered,people,aren't,hidden.,-
45,The,worn,glove,is,red.,+
46,The,snowed,glove,is,red.,-
47,The,known,senators,aren't,serious.,+
48,The,headed,senators,aren't,serious.,-
49,The,broken,couch,isn't,small.,+
50,The,bonded,couch,isn't,small.,-
51,The,hidden,lady,isn't,popular.,+
52,The,buffered,lady,isn't,popular.,-
53,The,worn,scarf,wasn't,lost.,+
54,The,contested,scarf,wasn't,lost.,-
55,The,broken,forks,are,white.,+
56,The,ruined,forks,are,white.,-
57,The,hidden,guest,wasn't,hidden.,+
58,The,excepted,guest,wasn't,hidden.,-
59,The,hidden,cactus,was,out,in,the,open.,+
60,The,proofed,cactus,was,out,in,the,open.,-
61,The,broken,skateboards,are,cheap.,+
62,The,trended,skateboards,are,cheap.,-
63,The,broken,computers,weren't,white.,+
64,The,shocked,computers,weren't,white.,-
65,The,worn,shirt,is,gray.,+
66,The,worded,shirt,is,gray.,-
67,The,known,waiter,is,scared.,+
68,The,rested,waiter,is,scared.,-
69,The,worn,shoe,was,exposed.,+
70,The,blacked,shoe,was,exposed.,-
71,The,hidden,mouse,wasn't,brown.,+
72,The,chucked,mouse,wasn't,brown.,-
73,The,worn,glasses,aren't,small.,+
74,The,reversed,glasses,aren't,small.,-
75,The,worn,dress,is,red.,+
76,The,run,dress,is,red.,-
77,The,broken,skateboards,aren't,bad.,+
78,The,ventured,skateboards,aren't,bad.,-
79,The,hidden,fungus,isn't,black.,+
80,The,mastered,fungus,isn't,black.,-
81,The,broken,screen,isn't,small.,+
82,The,painted,screen,isn't,small.,-
83,The,broken,carriage,is,lost.,+
84,The,bowled,carriage,is,lost.,-
85,The,known,adults,aren't,lost.,+
86,The,peopled,adults,aren't,lost.,-
87,The,broken,dishes,weren't,blue.,+
88,The,bonded,dishes,weren't,blue.,-
89,The,broken,screen,was,new.,+
90,The,shelled,screen,was,new.,-
91,The,hidden,nuclei,were,purple.,+
92,The,dumped,nuclei,were,purple.,-
93,The,known,man,wasn't,confident.,+
94,The,opened,man,wasn't,confident.,-
95,The,known,actress,wasn't,concealed.,+
96,The,felt,actress,wasn't,concealed.,-
97,The,known,student,wasn't,hidden.,+
98,The,said,student,wasn't,hidden.,-
99,The,broken,computer,was,small.,+
100,The,known,computer,was,small.,-
101,The,known,guests,are,concealed.,+
102,The,shat,guests,are,concealed.,-
103,The,taken,mountain,was,popular.,+
104,The,attacked,mountain,was,popular.,-
105,The,broken,unicycles,were,whole.,+
106,The,slipped,unicycles,were,whole.,-
107,The,hidden,screens,were,exposed.,+
108,The,shuttled,screens,were,exposed.,-
109,The,known,customer,wasn't,hidden.,+
110,The,modeled,customer,wasn't,hidden.,-
111,The,broken,computers,were,black.,+
112,The,boomed,computers,were,black.,-
113,The,broken,forks,were,old.,+
114,The,salted,forks,were,old.,-
115,The,hidden,drawings,weren't,popular.,+
116,The,blocked,drawings,weren't,popular.,-
117,The,broken,bike,wasn't,lost.,+
118,The,angered,bike,wasn't,lost.,-
119,The,broken,cars,aren't,rough.,+
120,The,downloaded,cars,aren't,rough.,-
121,The,hidden,hat,wasn't,cheap.,+
122,The,dusted,hat,wasn't,cheap.,-
123,The,worn,dresses,aren't,old.,+
124,The,soled,dresses,aren't,old.,-
125,The,hidden,mice,were,hidden.,+
126,The,equalled,mice,were,hidden.,-
127,The,taken,skateboards,were,small.,+
128,The,written,skateboards,were,small.,-
129,The,hidden,shirt,wasn't,hard.,+
130,The,authored,shirt,wasn't,hard.,-
131,The,broken,glasses,aren't,whole.,+
132,The,bunched,glasses,aren't,whole.,-
133,The,broken,bicycles,are,concealed.,+
134,The,favored,bicycles,are,concealed.,-
135,The,known,teenagers,weren't,popular.,+
136,The,fined,teenagers,weren't,popular.,-
137,The,broken,vase,wasn't,orange.,+
138,The,disordered,vase,wasn't,orange.,-
139,The,known,women,are,good.,+
140,The,freed,women,are,good.,-
141,The,broken,foot,is,old.,+
142,The,rid,foot,is,old.,-
143,The,taken,screen,wasn't,popular.,+
